Temperature,Humidity,SleepScore
22.9,81.3,69.0
18.7,64.7,71.4
30.9,82.8,15.1
29.3,66.7,24.0
18.5,70.9,78.1
20.7,51.3,70.9
17.0,70.1,57.0
16.2,82.7,41.3
24.2,54.3,75.9
18.0,30.6,88.9
29.9,48.4,49.7
30.6,41.4,22.7
30.6,38.9,10.9
20.6,80.5,91.4
24.6,79.2,71.5
16.2,74.4,61.7
23.6,59.7,79.8
31.7,62.2,3.5
20.6,49.8,85.0
23.6,63.7,70.9
24.9,33.7,60.9
23.1,26.5,85.8
19.2,76.1,66.9
30.9,50.2,1.7
21.4,36.7,89.9
18.9,70.4,62.5
21.4,54.7,77.2
30.6,37.3,31.0
17.8,33.6,85.2
20.0,81.7,84.9
18.9,28.7,98.3
23.4,65.2,64.3
25.6,74.6,56.9
28.1,75.5,29.0
18.1,30.2,85.3
25.5,44.3,61.2
28.0,59.5,36.9
30.3,43.8,13.2
31.2,51.5,20.3
27.0,73.8,43.7
18.2,60.3,89.5
22.0,40.1,91.6
16.9,61.1,80.1
17.2,58.6,51.0
23.6,60.8,67.3
26.4,25.6,35.4
27.8,46.0,29.1
30.5,38.4,39.2
20.4,33.2,84.0
25.5,51.0,66.2
27.1,40.6,54.4
26.7,53.5,47.3
16.6,29.2,66.3
16.2,25.9,58.4
16.8,42.0,66.7
28.8,66.7,17.9
17.0,53.6,41.2
31.5,60.0,13.5
23.0,57.7,100.0
22.8,57.7,75.8
16.1,81.0,67.3
16.4,33.3,69.0
25.4,28.5,81.1
25.3,48.6,87.8
28.4,66.3,58.1
23.1,42.4,88.0
20.3,70.8,95.5
16.5,26.9,86.9
26.9,66.1,22.0
18.5,38.7,88.8
21.6,44.1,78.3
27.4,35.5,27.8
24.0,31.6,80.0
21.0,78.3,82.0
27.1,58.7,41.6
26.6,39.3,75.1
20.7,77.4,78.4
22.4,63.9,73.4
17.4,82.1,66.0
18.6,72.0,83.3
22.7,50.6,89.5
27.8,42.2,51.6
21.1,47.4,91.1
17.4,27.3,82.7
24.6,40.1,63.4
18.7,69.1,75.0
30.6,27.8,41.3
17.6,60.5,84.9
22.9,57.6,91.1
30.8,64.4,37.0
18.7,32.6,88.0
29.8,79.4,16.5
29.4,32.9,4.3
32.0,25.7,0.0
18.3,71.6,82.4
31.5,75.8,0.0
28.0,84.6,36.5
17.6,41.5,52.4
21.0,31.2,81.5
30.7,25.1,14.0
27.0,82.1,49.7
23.2,80.0,65.2
27.1,47.8,30.8
19.7,44.6,100.0
21.0,27.9,100.0
19.3,30.0,83.5
22.6,58.7,76.7
22.5,72.6,80.1
20.7,63.6,86.1
25.8,51.2,60.6
16.9,76.3,71.5
24.4,28.8,83.4
22.8,57.7,75.3
31.3,65.3,34.7
16.7,35.5,68.0
26.0,51.1,47.3
31.3,34.9,0.0
26.8,59.8,50.7
22.9,50.2,86.6
22.4,66.5,67.9
28.1,82.1,57.3
22.1,48.7,82.6
23.5,28.2,75.8
22.8,61.8,99.0
28.4,44.3,50.5
20.4,40.3,92.5
21.2,78.9,90.8
21.3,46.1,89.5
21.1,67.0,86.5
21.5,74.0,76.7
21.3,46.6,79.5
28.1,84.9,68.5
24.6,75.4,68.4
22.9,74.9,93.3
20.7,65.9,88.7
29.4,25.4,15.3
26.2,75.4,75.4
24.1,59.4,55.2
31.9,38.9,13.7
17.2,70.0,50.1
31.1,27.9,11.7
29.2,71.2,19.5
20.2,55.9,71.4
17.2,65.6,83.0
30.7,27.7,23.4
27.1,73.2,35.6
27.7,35.5,69.6
25.3,41.9,65.0
17.0,33.9,45.7
22.3,43.7,66.1
30.7,32.9,5.3
25.0,49.2,80.5
21.4,65.6,82.2
24.9,39.1,68.7
29.7,77.6,34.3
17.6,67.7,68.8
17.8,77.2,97.3
21.7,62.5,97.4
22.4,57.8,86.8
20.9,55.9,94.1
23.3,64.2,98.1
26.1,63.0,54.2
31.5,66.8,27.5
18.7,42.4,92.7
20.9,42.5,84.6
20.4,51.4,85.3
28.5,70.2,31.8
27.9,57.5,54.9
31.1,48.4,10.3
27.9,74.5,39.4
24.7,37.4,68.3
21.0,75.6,89.5
17.8,28.7,89.2
31.8,80.3,0.0
16.8,37.2,70.7
26.6,35.8,76.7
27.1,69.7,63.1
19.9,64.7,73.2
26.9,78.2,72.4
16.9,33.2,63.3
23.9,59.0,99.5
17.7,74.0,53.0
24.7,45.6,79.4
28.6,25.5,55.3
27.3,69.5,61.4
23.5,52.4,65.6
27.5,56.9,51.2
30.9,69.8,31.3
18.6,33.0,89.6
27.2,83.0,39.4
31.0,83.1,23.9
18.2,72.0,68.9
20.4,48.4,86.2
22.3,46.4,88.1
20.6,49.7,96.8
30.2,32.7,53.0
16.4,83.1,73.1
31.2,47.9,37.0
29.6,68.3,3.3
27.3,75.1,52.6
25.9,78.9,56.9
27.2,47.2,59.9
17.7,69.3,90.5
17.1,51.7,75.7
23.9,75.9,92.1
22.2,72.5,87.6
25.1,49.4,76.9
22.9,46.4,79.7
17.2,66.0,99.2
24.3,29.2,75.1
30.4,76.8,32.3
24.4,74.9,83.4
18.8,60.5,100.0
25.2,32.6,91.3
22.1,68.8,84.1
18.6,59.9,85.3
17.2,67.0,70.2
18.2,69.0,82.0
18.8,74.1,91.7
26.9,79.5,53.7
27.7,34.3,60.3
16.8,29.6,72.4
25.1,74.0,79.3
31.5,30.5,1.0
26.7,26.2,59.0
24.5,40.8,87.2
21.4,58.9,99.1
20.6,33.4,83.2
27.6,76.8,59.1
31.1,48.3,20.3
20.5,57.2,94.1
22.2,68.9,79.6
21.8,44.2,72.4
27.0,56.2,39.9
28.1,31.4,29.7
29.2,44.6,19.9
27.6,64.9,46.7
20.0,46.5,87.0
22.8,59.7,92.2
29.9,44.3,33.6
30.8,31.2,5.3
21.1,49.1,85.6
26.3,71.7,53.9
28.6,44.1,54.6
29.0,28.1,16.3
24.6,39.1,88.4
22.2,83.1,66.9
18.3,40.5,88.2
23.6,40.0,71.8
22.3,38.5,80.8
24.1,56.5,69.1
26.1,29.3,63.6
26.6,60.9,73.6
28.4,28.2,15.8
31.3,51.6,30.4
29.2,67.5,20.4
31.7,48.4,0.0
20.4,47.3,76.3
27.3,81.1,38.0
19.5,67.9,95.0
25.4,71.0,85.6
23.1,64.0,61.0
26.7,65.8,47.5
31.1,28.5,0.0
28.2,31.9,56.9
26.2,82.3,74.7
25.3,55.7,66.9
20.8,33.1,86.4
20.1,73.8,90.5
19.6,77.3,63.5
28.7,70.1,20.6
19.0,79.7,64.5
26.3,42.3,37.5
21.9,65.9,84.1
19.9,31.1,97.2
27.9,60.0,44.2
29.3,47.6,26.9
29.9,76.9,30.9
17.5,60.6,96.1
19.5,75.3,89.9
27.8,60.4,43.9
17.2,37.5,84.5
30.5,45.1,35.2
24.8,33.3,79.6
26.8,76.5,58.1
17.2,43.2,65.5
22.7,62.0,93.4
24.0,39.8,64.0
30.1,43.5,8.9
30.7,27.1,23.4
24.9,64.9,54.9
20.3,43.7,86.5
23.4,37.6,87.7
23.8,72.5,80.4
29.7,39.3,29.9
30.3,74.9,1.5
29.8,53.0,29.4
16.1,69.6,36.1
19.8,30.5,75.8
20.5,32.9,87.6
24.6,30.7,73.6
25.1,71.1,46.5
18.0,38.1,93.3
18.4,37.9,83.8
19.5,51.9,75.9
22.4,51.0,92.7
16.3,73.2,60.9
19.5,47.4,94.4
21.3,32.2,88.1
21.2,33.6,79.4
20.9,26.4,90.8
29.1,53.1,53.3
26.4,63.6,76.0
26.3,49.6,69.2
16.1,25.2,47.3
31.9,38.7,28.6
23.5,61.6,62.5
23.3,82.3,64.5
26.0,81.5,39.4
24.0,51.2,94.6
31.7,80.1,6.4
24.4,52.5,49.7
17.8,78.7,86.0
25.2,37.0,76.1
26.4,25.6,33.0
19.4,48.2,95.0
19.3,31.7,84.8
25.4,83.9,44.0
29.4,51.9,13.2
21.7,80.4,80.7
21.8,79.3,94.6
27.7,52.0,28.9
21.7,75.4,85.1
20.1,51.8,91.7
17.1,61.9,84.7
23.1,34.6,56.0
19.0,68.2,66.8
22.7,29.8,82.8
23.6,52.4,97.9
24.8,80.8,55.4
19.9,76.7,60.5
19.9,66.7,74.9
18.4,81.8,87.3
24.6,83.0,65.1
25.1,53.7,74.9
22.3,81.6,67.5
16.1,73.4,68.8
18.7,38.0,59.5
24.2,74.1,83.7
23.2,76.4,56.4
30.6,56.3,46.5
29.6,28.6,12.2
17.9,41.6,73.1
21.9,55.8,74.6
19.2,65.8,85.0
29.8,72.6,51.7
27.2,27.7,54.3
29.4,47.6,11.0
22.6,54.3,71.6
27.2,50.8,41.0
17.9,28.8,79.3
27.5,69.4,46.1
23.5,48.9,56.2
30.6,59.0,0.0
30.7,57.0,22.8
22.8,60.1,95.1
23.6,40.5,82.7
24.7,51.3,81.7
26.9,34.0,56.8
19.0,78.4,100.0
24.9,54.6,54.0
30.3,46.1,25.2
18.0,73.3,55.6
24.4,63.4,88.6
18.8,64.1,100.0
17.2,48.4,66.7
24.2,25.3,89.1
22.2,61.3,82.2
28.6,63.6,15.7
26.8,35.9,47.6
28.9,84.4,24.6
29.6,52.2,16.5
23.1,66.9,87.1
26.9,32.7,67.2
28.0,84.5,56.8
17.9,29.6,92.5
23.4,46.4,73.2
29.5,73.3,56.0
24.1,46.4,73.6
19.1,41.3,88.6
25.2,50.5,93.3
24.5,26.5,78.3
18.5,31.8,76.3
29.8,25.6,47.3
31.4,60.8,16.6
22.2,59.0,79.3
30.7,78.4,2.9
22.1,74.2,97.1
21.9,51.5,73.1
22.0,64.5,97.7
19.7,36.5,77.9
28.6,34.3,46.0
22.7,84.2,94.3
31.0,70.0,24.2
20.4,27.5,89.6
16.4,59.3,54.1
25.0,84.5,86.2
20.6,73.8,76.2
24.5,79.8,78.7
18.3,59.7,49.1
30.9,36.5,16.9
20.0,48.1,65.2
17.0,72.8,76.6
21.5,71.1,86.7
24.5,49.5,56.0
19.3,54.9,74.4
27.5,53.5,22.3
21.0,45.9,80.9
32.0,85.0,10.8
22.2,37.3,90.4
16.8,57.5,68.3
19.1,55.7,95.4
17.8,74.0,81.6
25.3,26.6,52.2
31.7,55.3,8.8
27.9,76.0,34.8
31.0,61.0,37.3
28.3,42.5,13.1
31.1,81.5,11.1
30.4,78.9,7.8
19.8,60.7,85.0
29.0,61.9,50.1
18.4,48.3,63.0
20.8,42.4,92.6
23.1,66.7,93.8
20.6,43.0,82.6
17.0,28.3,65.0
28.7,40.1,32.5
28.3,59.5,61.3
19.8,62.5,83.3
26.6,47.1,59.3
23.8,25.1,71.3
24.0,52.0,93.3
25.6,58.1,49.3
22.5,42.5,83.5
27.6,62.5,55.6
23.4,48.9,96.9
19.4,35.2,96.3
27.0,28.6,54.5
25.7,70.2,68.6
23.4,58.0,89.2
20.2,50.4,82.4
27.8,39.3,68.1
27.0,25.6,76.3
23.7,82.5,99.2
26.0,56.5,56.5
26.4,75.1,60.4
25.7,32.8,47.2
16.6,81.4,61.9
24.5,32.2,70.7
19.9,80.7,79.4
21.1,84.2,88.6
21.2,53.5,84.1
25.2,32.7,54.4
19.4,71.5,100.0
26.8,75.5,54.0
21.9,82.5,69.4
31.8,63.5,32.9
20.2,66.5,78.8
28.4,36.0,25.4
25.7,70.4,79.9
18.4,48.9,86.4
25.0,84.9,69.5
18.3,81.4,53.9
19.2,39.4,99.8
26.5,38.2,54.3
22.9,62.9,89.4
31.3,29.7,0.6
27.4,37.1,37.8
20.0,39.0,100.0
18.3,43.7,59.3
18.8,84.3,65.8
29.9,73.3,30.5
30.5,25.7,48.4
26.2,43.2,31.6
27.4,63.1,47.9
25.0,36.3,89.0
17.2,47.0,87.5
16.9,58.6,43.3
27.4,37.9,31.0
24.2,47.4,83.0
16.3,60.2,73.2
28.9,61.5,25.8
26.9,69.4,39.5
18.1,56.6,84.4
22.7,68.3,92.1
29.2,53.5,19.9
24.2,33.2,60.0
26.7,82.8,23.2
27.7,58.7,66.0
27.8,66.1,55.7
24.5,43.4,67.8
28.2,48.5,23.5
19.3,39.2,61.7
29.6,46.0,25.1
30.3,42.6,34.2
23.6,54.6,65.8
16.3,48.1,86.9
22.0,59.8,69.6
16.4,41.0,46.9
23.6,53.9,85.0
26.6,48.6,62.8
27.7,84.2,44.3
22.3,60.2,100.0
27.0,49.6,56.5
26.1,63.2,57.5
17.3,78.7,57.0
22.9,75.9,92.5
17.2,63.7,43.3
23.5,27.3,98.1
28.3,74.8,17.7
27.1,61.5,56.1
27.5,38.1,28.3
26.6,32.6,72.5
31.7,70.9,37.6
31.0,53.3,23.5
21.5,67.5,97.2
19.3,56.3,98.4
17.0,31.6,73.5
20.0,26.2,81.4
24.6,26.4,58.7
26.9,72.5,44.8
25.8,71.9,63.2
23.2,77.1,92.0
20.2,39.9,90.4
18.3,48.2,87.7
24.1,46.0,78.8
31.4,55.0,7.8
24.7,43.7,59.9
23.8,53.3,69.0
24.5,68.8,43.0
18.4,82.1,88.6
28.3,67.3,42.3
28.5,72.5,46.5
28.9,73.2,60.0
19.6,78.6,99.8
17.0,57.0,63.7
16.3,28.2,60.8
26.2,30.7,36.1
19.2,72.3,93.1
28.7,33.4,49.3
26.9,50.2,66.7
27.5,41.6,50.3
24.6,27.6,94.2
22.0,37.8,92.4
25.9,79.9,73.0
16.5,35.8,34.7
26.8,40.4,76.5
25.6,75.9,74.3
20.5,74.3,96.6
27.2,32.0,73.4
17.6,51.6,73.3
24.4,29.6,87.1
24.7,47.2,69.6
25.2,71.3,56.7
19.7,76.0,71.0
21.7,72.0,77.3
20.2,34.6,100.0
16.1,72.8,48.9
23.2,60.7,74.5
24.7,51.5,70.3
28.6,47.4,44.3
27.9,80.6,68.9
23.9,78.7,67.1
17.3,64.0,75.4
30.2,66.3,20.6
31.6,73.6,30.1
28.7,76.2,35.9
26.5,79.8,61.2
20.1,29.8,82.1
17.2,58.6,51.5
26.1,42.9,60.7
20.5,52.8,86.9
18.6,39.7,75.1
24.7,48.9,49.8
17.4,73.4,71.5
23.9,58.9,65.4
31.4,28.5,7.9
16.5,26.0,69.0
26.7,33.5,41.3
18.0,76.7,90.5
24.2,50.9,62.7
30.2,72.2,49.4
20.2,74.4,80.2
21.4,73.0,84.5
16.9,81.4,77.8
18.9,57.4,86.3
18.1,26.8,71.1
22.7,29.4,91.7
16.7,34.0,77.8
30.8,41.7,21.3
30.5,58.7,34.4
25.1,34.8,81.6
27.8,42.0,17.7
23.2,71.7,65.2
26.6,34.2,52.6
25.4,38.1,63.9
31.2,52.5,14.7
23.7,47.9,68.5
16.6,34.0,71.8
19.6,81.0,97.1
23.5,46.8,85.5
31.7,49.3,17.8
29.0,29.7,9.5
19.2,44.5,95.4
24.8,37.9,84.2
19.7,37.5,72.6
28.0,55.6,28.1
26.9,35.5,63.3
24.9,41.5,52.5
31.8,58.7,27.3
27.0,31.4,66.8
28.4,71.1,65.6
16.7,35.7,74.8
23.5,75.6,86.5
28.9,43.5,53.8
30.0,66.6,17.4
24.0,32.3,63.9
29.6,46.0,21.4
18.0,67.3,87.8
23.7,47.0,84.6
25.6,66.7,48.7
20.9,77.1,79.2
30.8,27.5,19.8
31.8,26.1,0.0
19.0,42.0,100.0
21.4,58.7,85.8
31.4,69.1,0.0
20.1,66.6,98.0
30.6,34.4,39.8
16.1,30.8,38.0
25.6,35.2,49.7
21.7,78.9,83.4
16.7,36.8,58.9
17.4,57.7,62.7
25.3,48.8,82.6
28.8,39.2,61.0
16.7,35.1,86.1
30.3,31.3,34.4
21.0,83.7,79.3
16.1,83.0,37.8
26.3,70.5,64.9
20.0,72.7,65.4
26.9,64.1,38.4
21.4,37.0,98.4
22.4,80.3,84.1
27.6,41.1,72.7
24.0,78.8,63.3
23.8,39.7,67.9
21.1,66.1,93.3
28.3,61.1,30.9
26.6,74.8,37.1
20.6,48.2,92.2
29.6,80.3,42.8
20.0,50.4,93.7
25.2,32.1,75.9
17.7,52.5,100.0
23.5,82.3,83.5
20.5,61.4,83.6
31.7,54.1,24.4
23.9,37.4,64.3
27.0,30.4,24.9
23.8,53.2,93.4
30.5,64.1,27.8
31.3,80.0,31.7
21.7,81.1,94.4
22.8,77.3,94.3
27.5,78.0,58.2
20.5,59.9,78.5
29.3,71.1,15.9
29.0,73.2,40.5
19.8,30.6,92.7
17.2,84.3,63.4
30.4,38.5,0.0
31.4,42.3,12.6
16.5,54.2,53.2
24.8,56.2,66.2
25.3,69.4,52.4
18.3,76.1,77.6
20.0,77.5,88.7
19.7,25.9,74.1
27.0,76.2,69.4
26.9,80.1,37.9
29.0,42.4,34.3
16.6,80.1,64.6
16.3,36.5,53.7
31.3,35.4,30.1
31.8,60.0,42.4
21.1,68.5,91.8
22.5,39.6,91.4
17.2,82.7,67.5
18.5,80.5,70.0
26.7,53.4,33.4
27.7,41.5,57.2
25.2,81.0,79.8
20.0,39.3,81.0
16.7,82.8,77.6
28.1,80.5,25.4
26.8,30.3,50.4
19.1,51.4,64.2
24.6,81.3,66.7
21.8,80.9,81.9
26.9,62.3,75.4
31.4,66.2,18.2
30.0,83.9,29.5
26.6,61.2,40.6
31.8,29.6,25.7
24.1,43.9,89.1
30.9,43.4,4.4
19.4,28.8,61.4
27.8,56.3,41.9
26.8,60.2,35.3
25.9,51.9,62.5
31.5,69.7,36.6
26.4,70.2,67.1
30.3,63.0,5.2
22.0,72.7,100.0
23.0,67.5,80.7
18.3,40.3,52.2
17.5,31.7,75.2
19.7,43.6,100.0
23.6,36.4,75.7
18.9,28.6,97.9
20.7,46.9,90.8
21.3,49.9,83.2
28.1,32.4,33.9
29.0,26.5,19.5
24.6,63.4,73.3
32.0,38.0,8.2
23.8,62.6,96.8
24.8,79.3,70.9
23.8,82.0,81.8
18.3,58.0,57.8
30.9,40.1,30.3
30.1,43.1,53.3
19.8,32.8,87.2
17.1,39.8,83.1
23.5,60.6,81.1
18.8,72.1,87.7
26.6,56.4,76.0
20.1,48.7,83.3
22.9,45.7,80.4
25.0,79.0,43.0
20.2,84.3,92.7
27.2,72.8,48.4
16.1,41.7,35.9
17.0,52.9,48.3
19.8,51.0,74.9
27.0,65.7,61.7
26.8,34.7,45.3
28.2,63.2,61.7
18.2,79.4,80.2
22.3,29.1,77.7
29.5,29.3,15.3
20.8,84.7,85.4
28.2,43.4,37.4
28.5,70.1,38.3
21.0,78.1,96.0
19.6,55.4,100.0
23.3,44.7,70.3
31.6,29.9,0.0
23.7,62.3,89.9
23.2,36.8,98.6
20.9,41.7,93.9
21.3,83.3,80.8
31.8,41.0,7.0
27.5,52.2,42.5
17.5,58.1,56.9
18.8,68.3,51.4
30.1,63.9,49.5
17.9,28.6,76.1
27.5,30.7,33.4
16.5,64.0,57.5
20.0,26.5,92.9
28.2,42.4,64.8
23.7,54.8,70.1
20.0,84.4,92.9
27.5,33.3,47.3
21.1,47.9,96.9
18.1,83.5,47.5
22.1,54.9,84.1
28.7,71.0,9.7
21.8,47.0,74.8
23.5,42.9,96.2
30.1,34.7,46.0
18.7,79.3,67.5
30.4,57.0,22.3
20.3,81.0,93.8
16.3,27.3,52.9
29.6,31.8,46.2
24.4,79.5,56.0
18.6,25.1,55.9
28.9,30.5,28.6
26.4,48.2,46.0
27.7,73.9,68.1
16.2,30.1,49.4
27.8,35.7,48.5
30.5,39.4,4.1
27.2,73.6,52.3
25.9,51.1,40.3
22.9,55.7,99.9
21.7,35.0,100.0
20.0,48.7,71.5
19.2,62.0,99.3
18.2,78.2,94.4
20.4,68.0,76.6
31.5,52.8,22.6
25.9,56.7,66.4
25.1,71.0,78.7
21.3,60.0,74.6
19.7,72.1,75.9
28.2,48.8,46.6
18.4,53.6,77.1
20.7,80.3,92.3
22.4,50.8,100.0
27.7,54.3,69.5
30.6,56.5,17.9
20.8,37.2,92.7
20.8,53.5,94.1
30.7,32.9,32.1
17.6,81.8,68.8
23.0,68.8,66.8
27.4,83.0,44.2
19.6,66.8,92.2
24.2,51.2,53.2
17.3,58.4,68.3
30.7,72.1,38.9
29.1,82.4,21.3
22.3,73.5,59.8
18.2,57.8,65.0
29.9,74.9,15.7
22.3,36.7,81.8
18.4,74.3,89.1
20.2,78.8,77.6
20.0,28.4,82.2
16.9,61.0,40.0
24.2,74.4,100.0
27.2,39.4,65.8
27.8,28.3,49.1
23.8,52.5,90.7
16.7,28.4,81.4
31.7,66.0,8.2
26.7,36.5,64.6
17.4,77.6,55.1
23.4,39.3,64.5
28.1,43.5,29.6
26.4,75.8,27.6
31.2,56.8,17.0
25.2,50.7,71.5
26.5,69.3,33.5
17.9,74.9,88.2
30.9,26.2,17.1
29.4,77.6,9.5
20.4,32.2,74.0
27.2,47.0,62.1
24.9,44.5,76.8
27.0,81.6,37.0
30.0,39.7,15.0
31.9,33.6,10.1
23.9,79.1,68.4
28.2,39.8,35.4
20.5,39.3,86.8
22.2,48.8,88.3
16.5,61.0,58.0
27.1,45.0,44.1
20.7,55.9,96.7
23.2,79.5,96.5
16.7,65.2,90.0
26.8,50.9,66.8
21.6,74.1,93.4
31.0,51.9,36.8
28.8,48.7,52.1
21.2,42.6,81.4
29.1,40.9,28.9
21.3,37.7,89.9
26.8,41.1,66.8
20.1,63.6,89.3
30.5,31.9,24.0
19.8,84.3,97.1
22.7,41.2,99.4
21.5,62.0,91.5
22.1,55.3,86.6
30.8,76.5,0.0
21.2,55.8,75.8
18.7,62.5,99.3
23.0,25.8,97.9
29.8,33.6,14.9
20.9,36.1,89.8
24.3,26.1,50.4
23.6,54.3,56.6
27.9,74.0,45.6
27.8,61.8,63.1
17.0,55.4,70.9
30.4,38.1,24.1
18.6,71.2,73.2
29.5,60.7,27.3
16.4,27.8,82.1
25.8,36.3,69.9
19.7,65.8,71.1
16.4,83.1,76.6
30.5,30.8,2.9
27.4,35.9,55.5
28.1,25.3,56.6
28.5,31.7,10.1
31.5,53.6,18.1
24.5,74.9,81.0
18.8,79.8,63.0
30.3,38.4,49.0
20.9,81.9,83.2
28.7,45.9,62.6
30.9,75.7,30.3
22.2,39.0,80.1
29.0,81.2,27.1
25.7,70.7,72.8
26.3,47.3,85.1
22.4,44.9,73.5
24.7,76.6,69.4
19.5,66.2,93.4
27.8,49.4,64.7
24.5,29.8,62.2
27.7,70.4,63.4
16.2,46.1,44.9
28.0,71.8,29.0
27.1,35.1,45.9
21.0,32.6,79.0
19.5,43.7,78.4
23.0,54.4,71.0
21.7,52.0,84.3
28.5,33.1,21.8
32.0,69.0,35.4
19.6,54.5,100.0
18.8,30.5,61.0
21.6,47.2,77.6
31.8,78.9,19.3
23.4,34.4,93.7
29.4,61.2,28.3
26.7,39.3,52.7
19.4,47.5,89.7
16.6,73.8,43.7
24.9,60.6,90.2
19.1,40.3,74.3
30.0,36.9,30.4
21.3,39.2,75.7
28.1,46.6,58.0
19.3,54.7,66.9
28.6,39.6,52.5
18.4,48.9,67.6
23.2,39.4,89.9
25.4,61.9,62.2
27.3,77.8,68.7
27.6,70.0,29.3
23.2,62.7,86.3
20.3,32.9,87.8
20.7,51.4,86.2
30.7,52.5,11.1
23.8,73.4,80.8
29.8,47.8,24.7
28.7,57.5,42.6
22.1,53.9,86.8
27.6,39.8,56.8
27.8,39.0,42.5
25.8,33.3,67.0
18.3,45.1,84.1
17.3,37.7,78.3
16.7,43.8,68.0
19.1,25.0,86.2
22.4,31.4,96.8
16.8,44.0,72.6
22.8,29.3,95.0
19.9,66.0,90.3
21.0,32.9,95.4
24.6,31.1,75.0
16.0,33.1,81.3
22.5,38.8,93.3
18.6,64.1,62.1
19.0,39.6,63.4
16.6,46.4,68.0
26.7,45.5,63.2
30.2,34.0,42.8
22.2,70.8,100.0
29.0,35.1,43.9
19.3,78.6,86.9
16.0,60.3,49.2
18.5,72.7,83.5
28.2,55.6,24.7
28.5,40.4,46.5
20.3,34.0,89.7
27.1,42.7,50.0
26.7,78.0,43.1
23.9,56.8,75.1
22.7,64.0,100.0
18.2,31.3,74.7
29.5,51.7,27.1
16.9,81.1,44.9
21.1,73.2,94.7
22.8,72.4,64.0
22.8,69.0,98.4
22.7,26.2,79.3
25.9,81.5,66.7
25.2,75.6,52.5
21.2,56.9,81.0
19.5,55.2,91.7
29.8,36.5,25.9
20.9,57.8,86.2
16.9,37.4,76.0
16.0,56.1,63.5
27.1,34.4,30.8
21.6,58.1,75.2
22.1,50.2,85.8
30.2,63.5,38.8
21.9,66.7,84.8
29.9,26.1,27.2
20.2,30.8,76.5
24.7,50.6,53.9
25.6,43.3,49.0
19.8,56.5,95.0
26.2,81.6,47.7
21.8,52.3,82.1
17.2,26.7,69.7
25.0,39.7,63.5
22.5,48.6,84.5
25.8,43.5,54.4
22.1,46.4,71.8
26.5,65.7,43.5
21.8,33.2,87.9
24.0,84.2,90.3
29.9,71.1,7.8
21.2,28.5,83.3
19.8,28.1,93.7
24.5,62.0,56.0
19.6,34.7,59.5
23.6,49.5,65.1
16.8,64.1,55.9
25.3,65.9,76.7
23.2,33.8,72.2
19.9,61.4,90.0
21.1,45.2,99.3
16.0,69.5,44.7
26.5,71.5,39.2
27.8,35.3,68.0
24.6,59.0,42.3
25.3,68.9,78.6
25.5,61.4,47.9
29.0,25.6,15.4
18.8,72.6,82.7
29.5,41.1,46.2
17.9,70.7,88.1
26.0,55.5,62.8
25.5,62.6,71.4
22.8,64.0,79.3
27.2,30.8,63.1
22.4,63.6,69.0
27.3,79.5,42.4
28.2,70.4,27.6
30.7,66.2,0.1
31.6,60.2,24.9
27.8,62.3,62.3
25.9,54.2,73.0
30.1,31.8,23.3
26.9,58.2,62.2
21.6,42.6,88.1
21.1,31.5,84.9
17.4,55.1,42.7
21.5,27.1,90.9
29.6,80.3,20.2
23.9,83.2,49.2
22.2,49.0,68.3
25.5,78.6,70.0
29.6,42.5,54.6
25.3,47.0,73.9
30.8,52.0,5.6
23.5,64.5,71.1
30.1,49.2,8.5
23.7,52.4,93.9
17.8,48.2,87.8
29.3,50.3,39.7
28.9,28.0,38.6
16.2,52.6,44.9
24.9,78.5,72.5
31.4,62.2,5.3
23.1,77.7,63.4
22.9,83.9,78.1
27.1,28.2,41.3
24.7,61.8,94.0
19.9,50.6,79.3
27.4,41.0,32.2
20.1,84.3,79.5
22.7,42.7,100.0
19.4,53.4,71.9
19.1,79.1,91.2
27.7,78.0,64.7
27.0,65.0,55.9
19.7,38.8,98.4
20.8,48.3,76.6
17.7,75.5,77.8
30.2,48.5,13.4
23.8,61.1,91.9
22.8,53.0,94.2
28.1,81.6,29.5
24.7,54.2,82.1
29.5,80.0,35.0
30.1,60.4,40.8
31.9,52.4,8.1
20.3,53.3,79.2
17.7,64.8,64.0
19.3,52.3,91.2
17.1,25.8,57.8
17.7,30.3,92.0
21.6,82.9,81.2
32.0,25.4,12.7
30.6,59.2,38.5
30.1,71.0,44.0
27.1,42.2,53.2
25.5,81.0,52.9
24.2,68.8,70.3
22.6,79.5,86.9
16.8,27.9,51.7
17.8,45.2,86.5
31.4,60.2,18.4
22.6,29.9,79.4
24.3,38.8,59.9
27.0,53.2,42.5
16.5,34.5,67.0
29.6,83.7,21.5
26.1,78.4,50.7
25.2,31.5,47.5
21.0,37.1,87.8
26.3,81.0,54.3
21.7,59.3,80.3
31.1,37.4,0.0
17.4,30.5,77.6
23.7,48.7,49.1
29.9,66.5,17.9
28.3,55.2,27.2
25.9,68.7,69.8
28.5,26.3,40.2
28.0,39.6,38.7
29.5,68.5,40.1
25.0,56.7,64.7
17.0,38.3,86.3
29.6,33.8,10.4
19.7,49.8,88.0
25.2,72.7,56.9
18.0,30.9,95.0
28.3,39.1,49.8
24.6,54.7,78.6
18.6,64.5,78.7
25.7,65.2,77.5
18.8,26.4,82.1
30.6,63.1,41.6
16.1,32.4,61.8
22.7,80.2,79.7
26.5,75.3,50.0
27.8,46.6,42.7
23.2,43.8,88.9
