Temperature,Humidity,SleepScore
19.2,50.7,93.6
31.2,27.9,58.2
17.5,32.6,77.0
20.8,62.3,87.7
17.1,29.5,79.7
17.2,30.8,75.6
24.4,81.0,79.0
20.4,54.6,91.5
24.0,50.9,94.2
29.8,76.4,66.4
26.4,43.3,78.7
24.0,70.6,88.5
16.5,52.4,79.2
17.4,50.9,88.9
30.0,84.6,61.6
26.4,68.5,79.5
28.4,29.6,71.1
24.3,33.3,81.9
22.7,55.2,99.8
28.9,73.6,66.5
20.0,44.7,88.7
27.0,31.7,79.4
28.4,30.8,75.4
23.8,39.7,89.0
16.4,59.1,75.3
21.5,27.9,86.7
20.0,76.6,84.6
23.5,67.5,91.2
26.1,44.4,82.5
16.1,78.8,69.7
20.9,47.7,96.5
24.0,60.7,85.2
21.0,83.2,76.7
31.8,51.9,72.3
28.4,46.3,77.2
23.1,61.5,90.4
21.0,56.1,93.2
25.4,62.4,87.9
30.3,79.4,56.2
31.2,47.3,70.0
30.2,76.3,60.3
21.6,27.8,86.9
18.4,72.3,80.2
19.7,83.7,77.4
18.2,76.1,72.6
28.0,74.0,69.9
26.6,50.6,84.1
20.8,27.5,83.3
25.5,77.7,77.4
23.2,69.9,89.3
16.6,57.3,78.9
17.2,80.4,73.4
25.4,57.4,86.1
28.4,64.4,76.1
29.2,70.3,67.0
27.2,27.7,69.2
26.5,41.2,80.7
24.0,70.8,87.9
18.5,40.5,87.4
26.4,29.9,73.1
19.5,61.0,84.2
18.2,77.6,70.3
21.6,25.3,83.0
16.9,80.8,69.1
16.5,84.8,67.4
18.9,82.8,76.0
17.5,31.6,75.9
21.6,70.4,89.1
30.2,74.8,60.4
18.4,69.5,80.5
21.6,26.3,87.2
24.6,73.9,76.8
27.0,76.1,66.9
17.0,80.4,70.0
28.1,75.6,70.2
29.9,55.7,74.1
25.1,61.1,83.8
26.0,39.7,82.2
26.2,80.4,73.8
22.2,72.0,92.0
16.4,60.5,78.2
26.0,44.1,83.1
19.5,34.9,89.1
18.4,47.6,87.9
27.8,55.7,81.1
22.3,68.9,94.9
21.0,70.8,86.3
26.1,83.5,74.7
20.3,62.5,92.6
30.0,60.5,68.5
19.4,66.8,80.6
19.0,59.2,89.9
29.7,42.6,69.8
19.2,36.9,82.9
22.1,65.3,94.7
29.3,57.0,72.3
23.5,59.1,93.0
18.3,52.4,88.5
16.2,40.6,76.2
21.8,61.1,94.7
21.4,70.6,83.9
20.6,28.8,83.4
25.5,37.4,81.0
23.7,50.3,93.3
27.3,32.5,78.4
28.9,63.1,75.5
30.4,43.2,66.5
29.3,30.0,68.7
29.9,69.9,69.0
29.6,47.8,72.7
18.5,71.1,83.0
24.5,78.8,78.0
25.9,42.1,81.2
28.3,29.0,73.7
16.6,76.7,65.6
31.1,46.1,64.8
22.6,60.6,94.8
23.6,45.5,88.3
17.8,77.1,75.4
24.9,38.8,84.5
30.0,76.5,65.8
28.0,38.2,76.2
19.0,44.5,86.5
19.3,67.3,84.6
20.1,43.2,86.1
19.3,71.8,82.7
27.5,83.5,65.4
26.0,59.0,83.7
26.4,43.5,80.4
31.9,33.6,62.3
21.0,67.4,89.7
26.6,75.4,74.7
24.4,41.8,91.1
30.6,52.2,73.8
21.1,62.4,93.1
17.6,52.2,81.7
16.7,43.8,79.3
19.7,83.0,74.7
23.2,75.1,85.9
29.6,48.0,75.1
25.4,28.4,78.3
21.7,58.6,93.2
24.2,41.9,88.3
21.3,33.0,92.6
21.1,49.1,100.0
30.9,47.3,69.6
22.4,81.6,82.2
23.8,84.5,77.6
16.1,57.6,78.6
22.8,55.0,93.9
28.1,68.4,74.6
30.1,61.1,66.1
21.5,47.1,96.9
29.7,72.5,65.5
22.8,56.5,93.8
20.0,50.8,90.2
27.2,44.8,77.9
20.6,66.6,92.5
30.2,80.3,56.3
27.7,26.1,69.1
22.8,35.2,93.0
30.1,43.7,71.8
20.8,48.9,92.5
23.7,64.2,91.5
29.8,82.8,57.5
23.1,46.4,96.2
16.7,75.9,72.0
29.9,83.8,58.4
30.6,26.5,58.8
30.7,32.3,67.0
20.2,73.0,83.0
24.3,73.4,86.4
19.7,34.3,80.3
17.7,73.4,70.9
22.5,55.6,100.0
29.8,74.5,61.3
16.4,72.4,72.9
26.6,72.7,69.9
28.8,57.5,77.3
27.0,57.8,83.1
17.7,33.6,79.4
26.1,64.6,79.9
24.5,64.3,89.4
28.2,62.8,74.9
20.8,60.5,89.2
22.8,33.9,87.1
21.3,46.5,97.0
22.4,73.2,92.1
19.0,47.1,85.1
23.8,30.8,85.3
18.8,73.4,82.9
24.0,62.4,86.3
28.2,72.6,71.8
28.7,57.4,73.5
28.8,83.8,58.7
17.4,47.9,86.6
31.4,58.3,70.1
22.2,66.4,88.3
25.5,46.4,88.1
17.1,34.1,72.7
25.6,62.2,83.5
25.1,49.4,89.0
25.2,82.1,79.2
19.4,48.5,88.9
29.4,39.6,69.9
19.7,52.9,94.5
26.9,41.8,84.3
26.9,63.6,80.7
30.3,29.4,67.2
28.5,54.6,74.6
28.1,70.1,76.2
29.1,58.5,69.1
31.6,46.2,66.6
29.0,37.4,68.7
16.4,68.4,69.4
30.2,79.6,57.5
27.5,65.6,74.2
28.4,53.9,82.0
17.4,79.6,74.4
19.7,37.6,83.4
18.4,48.0,92.3
26.6,34.5,81.8
23.1,51.2,100.0
24.4,35.4,90.0
24.3,44.6,85.7
31.9,41.1,69.4
16.1,44.1,81.7
19.4,69.5,81.4
27.6,41.1,80.5
21.6,72.4,91.5
20.5,42.3,90.8
21.9,55.2,99.1
31.5,75.7,54.8
19.3,41.7,89.7
25.4,67.6,78.4
25.1,84.7,69.4
31.0,67.3,66.3
24.2,59.3,86.8
23.8,51.1,90.9
16.1,58.3,76.4
31.7,54.7,71.9
30.3,39.4,73.7
25.8,30.4,78.0
22.0,65.3,88.3
19.6,71.6,86.9
19.1,79.5,79.3
21.6,69.7,86.4
22.1,39.0,89.4
25.5,56.1,90.6
30.1,29.4,68.3
19.3,54.9,85.0
25.6,30.3,76.8
24.2,49.1,93.3
30.5,25.1,65.0
24.4,41.8,90.9
21.9,38.8,92.0
25.4,69.8,77.3
28.8,38.9,73.1
23.7,71.2,86.1
24.7,75.3,81.2
26.3,51.4,81.8
29.8,49.6,76.4
19.5,41.9,89.4
19.4,46.7,87.0
19.9,58.8,84.4
17.9,54.2,81.9
24.3,74.4,85.5
31.5,60.4,64.9
18.3,78.2,76.8
26.3,57.1,87.0
29.0,61.0,75.3
25.3,32.7,84.6
25.9,75.9,77.0
28.2,30.3,69.8
24.1,44.8,91.1
24.1,25.1,84.2
22.9,50.4,94.9
29.5,44.5,71.0
29.4,83.2,58.7
27.5,84.0,70.8
27.1,62.0,77.2
31.5,68.3,59.7
29.1,37.6,76.2
31.3,50.5,73.8
16.0,58.3,78.6
27.1,64.2,78.9
31.1,25.4,59.1
29.4,38.9,68.7
16.7,50.6,85.5
27.1,30.8,73.8
30.2,66.7,65.5
19.3,37.5,81.5
31.1,38.1,62.3
18.8,50.1,87.0
18.0,48.8,88.6
23.2,69.4,91.4
25.1,65.3,84.3
21.5,31.0,93.0
30.2,77.4,61.0
20.8,38.6,91.8
18.8,46.8,84.2
18.3,32.8,78.4
31.2,47.7,73.1
20.8,40.6,87.5
31.3,51.8,67.7
31.2,59.3,69.2
17.6,79.1,72.9
27.5,72.8,73.4
20.0,30.8,86.0
25.4,83.3,76.4
16.8,32.4,73.8
19.0,73.0,75.8
30.7,44.6,68.2
16.7,32.2,75.2
29.2,79.9,58.4
22.3,54.9,92.0
23.9,54.8,95.6
26.2,59.0,81.4
21.5,62.2,87.6
28.5,27.3,72.7
24.0,43.8,93.2
26.0,31.2,82.0
20.3,52.4,88.9
17.3,38.6,81.6
28.9,69.2,66.0
31.1,43.1,64.5
18.5,41.2,81.0
17.9,52.9,81.3
28.2,52.6,83.7
30.0,39.2,66.0
19.7,74.8,85.1
29.1,36.4,71.0
25.1,72.0,81.9
17.9,82.6,69.1
27.3,51.2,87.4
21.1,81.8,77.4
31.8,62.3,68.3
22.4,47.0,99.5
30.6,46.7,70.7
24.2,41.6,85.3
26.0,73.0,72.8
20.4,41.1,86.6
29.2,39.0,71.9
16.4,52.7,76.5
22.9,45.2,94.4
21.8,81.1,86.8
29.1,68.2,67.7
19.7,33.9,88.1
31.9,50.0,72.3
29.7,54.8,77.7
26.4,55.1,81.6
27.5,32.8,75.5
27.4,54.1,77.0
31.8,61.3,64.6
16.4,63.7,80.3
21.6,61.2,95.9
17.7,50.9,85.8
30.9,69.5,64.9
16.5,52.4,82.0
19.9,71.4,78.7
20.4,61.4,91.0
31.1,33.1,59.9
31.8,46.4,63.2
26.8,74.2,75.5
16.3,73.6,72.3
30.7,70.9,61.4
18.2,72.1,76.1
17.9,69.4,74.4
22.8,45.3,93.9
31.5,63.3,63.4
26.5,30.9,72.5
17.4,59.0,80.3
19.8,44.6,86.3
26.7,42.9,83.1
27.7,39.4,81.6
25.9,38.5,80.5
22.7,53.3,99.2
27.8,56.4,82.3
22.4,28.1,92.6
16.1,25.6,71.8
17.8,49.3,90.6
25.3,26.8,76.9
22.5,81.5,81.2
26.2,34.4,83.8
17.1,38.7,77.8
22.5,77.7,89.7
17.1,74.7,68.1
21.1,72.6,89.6
26.1,64.2,77.2
28.0,74.7,74.2
20.6,39.0,87.2
31.1,79.4,59.4
17.0,79.0,66.2
28.2,51.3,79.4
28.5,29.4,71.9
29.4,78.7,61.2
20.4,81.5,75.8
23.8,61.6,89.7
30.3,58.1,73.0
16.7,67.6,79.1
21.8,46.0,100.0
20.2,78.3,77.3
23.8,31.2,84.1
28.5,42.0,75.7
21.9,58.5,94.0
25.3,40.8,82.1
26.7,37.9,75.5
16.8,56.2,81.5
21.0,34.4,86.5
16.3,56.7,79.8
19.5,48.1,88.0
25.7,70.4,74.1
22.2,50.8,99.2
27.6,80.7,63.2
28.7,60.4,72.6
22.8,44.6,94.4
29.8,71.7,69.2
24.7,38.7,84.9
22.8,49.3,100.0
23.0,74.6,88.4
21.8,59.6,92.8
26.8,46.0,78.9
17.9,75.5,71.9
24.4,75.1,82.1
29.5,57.2,68.7
16.1,84.7,69.3
18.3,30.4,81.2
17.1,54.7,78.9
28.7,32.8,66.9
18.1,30.3,81.6
26.7,80.5,72.3
25.8,70.2,75.6
17.0,57.7,75.9
19.7,27.2,83.3
27.0,74.9,68.8
18.1,58.4,83.5
28.5,45.8,78.5
29.4,35.4,72.6
20.1,77.7,84.5
19.2,73.2,83.4
30.0,44.3,74.2
27.7,83.7,62.0
20.3,57.6,92.1
19.7,35.7,84.1
31.3,37.0,67.3
26.8,56.1,82.8
26.1,44.8,89.1
31.6,76.4,54.9
25.7,49.8,84.1
26.3,56.3,79.8
20.4,80.7,82.7
23.4,45.9,93.9
25.2,72.6,82.1
26.0,39.5,83.5
30.5,42.3,68.6
20.9,35.0,85.4
24.0,84.1,74.8
16.6,43.8,79.6
28.7,42.8,76.5
23.5,77.3,84.9
22.6,67.8,94.1
24.8,26.7,83.2
16.6,44.5,83.6
24.1,82.0,76.2
25.1,70.3,83.2
21.6,27.3,83.0
19.1,38.3,86.2
19.9,53.6,92.1
31.1,53.6,66.6
19.4,49.7,88.9
22.0,78.7,87.1
22.4,79.5,85.8
25.1,38.5,85.0
27.7,67.3,72.2
19.0,52.5,89.0
19.0,74.4,80.2
31.9,30.3,64.5
22.3,56.1,93.8
18.7,56.0,90.9
28.8,66.3,67.5
26.4,78.0,72.5
22.6,51.9,93.9
16.4,74.7,71.6
24.3,61.6,86.5
18.9,57.5,89.3
18.9,43.4,86.8
25.6,30.0,79.2
31.7,57.7,67.2
21.6,41.4,95.1
30.3,83.0,59.1
27.0,60.1,80.8
18.3,71.8,76.9
18.6,58.1,84.9
19.3,53.1,90.6
22.0,45.5,96.1
29.3,72.2,61.7
21.0,30.8,84.2
27.5,25.9,69.7
19.5,55.3,93.5
25.4,55.6,87.5
30.5,46.4,75.1
16.1,58.0,82.1
20.6,62.9,92.9
27.0,75.3,68.4
26.9,70.2,74.3
17.0,44.0,83.5
17.5,44.6,85.0
19.0,70.0,84.7
23.3,79.3,84.9
21.7,61.4,95.8
21.9,72.3,89.0
25.8,27.6,74.3
20.9,44.7,90.7
22.1,42.3,94.6
24.7,67.4,81.4
20.4,39.6,94.0
19.9,56.1,89.8
20.4,80.7,79.5
27.0,36.4,74.4
21.4,44.2,93.8
22.4,32.5,92.6
18.7,73.5,80.3
22.5,66.2,88.7
25.5,65.0,79.3
28.0,46.8,75.1
16.3,56.4,76.8
29.7,68.7,68.5
26.6,72.8,73.2
28.0,33.6,76.9
25.0,84.5,72.5
17.8,43.0,85.2
23.0,60.5,91.3
27.9,84.6,60.7
24.1,25.2,78.5
19.6,59.9,87.7
25.1,32.8,78.9
23.2,58.7,89.4
29.4,67.4,72.9
28.3,32.2,75.8
25.3,44.6,91.3
26.1,72.7,75.7
21.0,70.9,91.5
22.9,65.8,94.0
19.6,61.6,85.1
30.1,72.8,63.0
21.8,67.5,95.1
17.7,52.8,82.0
19.5,46.4,93.7
21.1,33.4,85.7
24.9,77.7,76.9
23.3,63.4,86.0
24.1,38.2,85.4
23.3,40.2,95.0
31.0,65.9,65.4
23.4,41.8,93.5
17.6,51.1,90.5
22.8,84.5,80.2
17.7,29.1,79.0
26.6,33.8,75.4
27.6,45.8,80.0
22.1,27.7,91.4
18.6,44.4,85.3
16.9,54.7,77.9
20.4,80.7,81.3
28.7,66.5,72.1
30.2,84.7,58.7
22.2,47.2,98.0
27.0,51.5,79.0
22.7,26.7,90.5
31.8,49.8,65.7
21.8,58.4,96.7
29.9,39.9,67.5
29.5,76.3,68.4
18.6,49.9,93.8
26.4,37.9,78.6
19.8,65.4,84.5
23.3,64.7,86.0
27.6,83.2,62.3
20.3,29.2,85.6
28.2,77.3,67.9
16.7,47.4,79.0
28.8,37.6,72.6
30.7,65.9,64.5
28.0,57.8,81.9
28.5,35.0,73.6
24.4,50.0,93.5
25.0,29.4,80.8
27.4,61.2,80.5
32.0,62.5,60.3
18.8,50.0,94.8
28.4,65.7,69.8
16.9,67.4,79.6
18.6,46.9,87.7
25.9,57.0,83.0
22.3,46.8,100.0
20.1,54.5,93.2
23.0,65.6,93.0
17.1,29.0,73.4
25.9,66.3,75.3
24.4,32.0,86.7
24.7,39.5,88.0
28.7,54.2,75.1
30.9,36.3,66.4
24.8,76.4,75.7
26.5,51.0,80.7
26.8,84.3,72.1
29.0,29.4,65.9
20.2,64.0,83.8
32.0,56.1,65.8
27.0,35.4,76.1
28.8,67.4,69.7
23.3,40.4,94.4
23.3,27.9,84.5
31.2,33.2,62.1
29.1,81.0,65.2
27.6,49.5,78.1
25.8,39.1,78.7
31.3,72.5,62.5
24.1,53.0,95.7
16.9,83.9,69.1
18.9,74.5,78.6
19.2,35.2,82.6
18.9,27.6,83.3
20.1,55.1,91.9
26.1,68.1,76.2
20.4,44.9,96.7
16.7,41.7,82.8
18.4,35.3,76.9
17.4,67.7,72.2
29.1,80.9,62.7
16.8,40.6,83.9
31.7,39.4,64.4
18.1,56.2,79.9
28.3,84.6,60.1
16.2,75.0,72.6
26.2,28.5,77.5
29.6,66.7,63.8
16.2,75.5,68.9
29.2,84.8,62.3
24.7,27.9,76.8
24.3,79.1,79.7
28.8,73.6,62.6
19.8,82.0,77.9
23.0,65.5,91.7
22.0,32.5,88.9
20.1,58.6,89.6
23.3,65.2,83.9
18.2,68.0,78.0
20.0,40.4,92.9
29.3,84.3,56.8
29.3,43.8,70.1
31.7,59.4,63.0
31.2,58.6,69.7
31.4,49.0,70.0
25.9,45.3,89.8
24.6,34.8,88.0
28.8,29.8,71.0
18.3,44.7,90.8
31.8,72.1,57.2
29.0,68.7,71.1
26.7,29.0,76.5
26.8,83.9,64.7
20.4,40.2,93.0
31.0,83.3,58.3
27.0,72.6,72.9
23.2,32.7,90.0
22.0,41.4,92.9
28.3,84.8,61.5
20.5,40.6,93.5
24.6,75.0,79.8
17.1,44.5,84.4
29.3,72.5,70.7
21.8,78.3,84.4
23.7,80.3,81.8
28.3,80.0,67.7
17.5,33.6,74.5
22.8,31.0,83.4
18.1,31.7,74.8
28.5,31.4,66.9
22.9,42.0,92.8
19.2,51.9,90.3
28.7,50.4,75.5
18.4,43.6,89.9
30.8,46.5,68.3
17.2,76.9,71.9
19.3,54.7,87.1
30.5,68.1,66.1
21.7,68.1,92.2
17.9,28.3,74.0
18.1,59.3,83.6
19.6,54.8,86.8
26.7,43.9,83.8
17.1,43.3,81.1
18.5,83.6,68.7
25.1,32.6,80.6
26.0,70.0,73.6
18.3,44.1,85.9
20.6,81.8,75.6
16.8,69.3,75.8
18.8,77.7,80.3
25.7,52.8,90.9
21.1,59.6,97.4
27.1,59.1,82.5
24.3,80.8,81.3
18.7,58.0,85.9
17.9,77.3,78.6
23.2,34.0,86.7
22.1,39.5,93.0
29.0,35.3,67.1
20.7,81.2,82.0
22.2,27.3,84.2
21.7,41.7,90.1
27.0,42.8,85.1
26.0,54.7,86.9
28.3,50.3,75.9
25.0,64.5,82.5
21.4,76.9,81.5
22.0,42.1,100.0
19.9,58.1,85.9
29.0,61.5,76.3
29.9,53.3,78.1
21.2,62.5,91.0
17.4,47.3,84.8
22.4,47.8,95.8
17.2,29.4,75.9
26.0,26.9,79.3
28.4,81.7,64.4
31.3,30.1,60.4
16.2,76.2,64.8
21.7,80.5,86.7
31.9,63.0,59.9
26.6,41.5,83.3
19.5,39.6,85.7
28.1,25.2,73.7
22.2,84.4,86.0
23.9,41.5,85.0
20.7,57.0,94.7
18.4,49.6,88.3
31.7,61.9,67.5
27.9,52.7,81.6
17.9,80.1,69.3
30.9,58.9,69.6
31.0,25.5,58.1
26.0,54.1,83.5
25.6,77.6,78.7
20.4,53.0,95.2
24.0,36.9,86.8
20.5,65.7,91.5
25.5,76.9,74.2
21.6,53.5,96.3
23.6,30.6,81.2
27.5,46.0,82.3
23.9,37.6,90.7
27.6,64.4,72.2
23.6,48.6,91.6
18.9,75.2,82.0
20.3,77.1,83.6
18.3,77.5,73.9
17.7,64.4,79.4
31.0,29.0,65.3
21.8,42.0,94.8
26.6,26.4,78.0
24.5,64.7,87.2
25.1,40.2,81.2
27.6,45.2,77.5
23.4,61.6,88.7
24.4,48.6,93.9
17.4,41.5,78.8
20.8,47.6,96.6
24.7,72.6,85.2
23.9,75.7,85.1
25.6,37.5,85.3
16.5,81.5,68.3
29.4,43.8,72.1
18.3,81.2,76.8
19.2,28.3,81.2
19.3,33.4,87.5
21.0,53.8,98.6
23.7,48.4,93.8
17.4,59.7,76.7
25.1,38.5,84.2
16.0,30.6,75.6
19.2,49.0,91.7
18.1,77.0,71.6
23.9,26.1,80.1
30.0,71.6,66.0
31.5,65.5,59.2
23.7,44.4,88.2
19.0,84.7,73.7
22.4,83.7,78.3
21.4,31.8,84.8
28.7,45.0,75.6
22.2,76.1,82.7
18.6,30.4,81.2
25.6,55.9,88.0
20.5,30.1,89.1
31.6,62.0,62.9
17.6,36.5,83.0
20.2,47.4,94.8
29.8,48.6,75.3
19.2,41.3,83.5
16.7,56.6,76.4
27.0,28.3,74.5
24.8,50.4,89.0
19.4,55.4,88.7
31.3,44.2,66.3
30.8,62.2,63.3
20.4,31.6,86.3
25.9,79.5,74.0
21.2,69.3,89.7
21.5,36.5,89.1
25.3,67.6,79.7
31.2,67.6,60.8
23.0,81.4,80.9
29.9,65.7,71.1
20.7,46.7,98.7
30.5,56.0,73.4
24.0,31.8,80.0
22.9,52.6,96.0
17.2,76.3,75.4
31.4,64.8,64.5
20.3,54.3,91.5
25.6,60.4,82.8
21.9,60.4,95.4
25.7,54.1,83.5
27.1,45.9,78.4
30.8,32.1,64.2
22.2,46.0,99.7
22.4,47.6,94.8
25.9,47.4,83.7
25.5,79.1,77.7
24.0,36.8,84.8
20.5,25.4,78.5
16.4,53.9,78.9
27.2,29.3,75.0
24.1,39.6,84.1
27.6,65.2,78.0
22.1,70.7,92.4
19.7,49.9,90.6
26.1,70.2,74.2
22.6,84.1,79.2
30.3,80.3,62.2
28.5,49.1,83.2
18.2,69.6,81.0
23.8,25.7,79.0
28.0,29.8,71.2
24.6,72.1,81.7
30.4,38.1,65.9
28.7,46.0,81.3
17.3,82.1,68.1
21.8,71.2,90.5
23.8,65.5,88.5
19.5,43.0,92.4
16.8,74.1,69.7
25.3,45.2,91.8
25.8,63.7,81.7
28.2,35.0,72.4
19.2,72.2,83.7
31.8,40.3,67.7
16.4,49.2,80.4
31.7,40.1,66.4
31.8,64.6,60.9
31.4,42.6,69.7
16.9,27.2,69.1
28.5,29.1,65.6
23.1,83.7,79.5
27.2,31.9,79.7
18.6,34.5,81.3
29.5,30.0,68.4
19.2,71.7,79.5
16.2,82.6,62.5
21.6,83.5,78.3
19.3,35.3,82.4
27.2,82.7,64.9
24.7,79.3,80.9
19.6,32.2,83.1
21.9,29.8,94.4
22.5,55.8,100.0
19.8,73.2,85.6
22.6,30.0,90.5
25.4,55.2,84.8
25.4,53.5,85.8
22.5,46.3,99.4
25.8,55.1,89.8
22.4,49.9,95.1
28.7,78.6,60.9
17.3,50.6,84.3
24.0,46.3,91.8
21.9,66.8,94.7
18.8,55.0,87.5
21.6,75.2,84.7
24.0,36.2,85.5
25.4,54.5,85.2
18.9,73.0,78.9
29.3,59.5,72.5
22.7,62.3,96.4
29.7,55.9,69.3
30.2,25.7,59.0
17.3,79.1,75.6
19.7,33.2,87.7
30.8,44.5,69.6
27.6,36.1,75.5
17.4,27.1,73.9
30.1,74.2,63.1
22.2,58.7,99.3
28.2,39.4,70.9
28.4,50.4,81.8
22.2,81.5,88.9
26.5,72.2,77.6
31.0,74.6,55.8
29.2,75.7,63.3
30.7,58.8,66.4
31.8,30.5,60.5
20.5,73.8,88.1
27.3,53.0,80.7
22.4,30.9,91.4
26.4,69.8,78.4
27.7,37.0,74.9
28.1,60.2,79.3
28.3,69.6,74.0
20.1,73.2,79.2
21.1,62.6,91.4
19.5,37.8,86.8
16.8,65.4,76.8
29.2,38.3,71.7
19.5,37.5,89.2
28.8,50.7,81.8
19.4,54.6,88.3
21.2,47.6,93.4
24.7,61.9,84.1
30.3,40.5,71.8
30.5,41.7,69.7
31.6,49.8,73.6
30.2,40.0,68.9
17.3,55.6,80.5
30.0,72.8,68.0
20.7,33.4,85.9
26.1,81.5,71.7
27.7,64.0,78.1
31.8,66.5,62.1
30.0,50.4,70.8
22.0,71.4,86.3
27.0,60.5,77.8
17.7,80.5,70.3
17.1,58.9,84.2
17.9,71.3,78.1
19.2,67.5,86.7
16.8,28.1,76.4
18.0,42.1,79.6
24.0,59.7,89.2
28.4,68.0,70.7
23.5,35.3,85.2
26.9,71.3,73.7
19.7,50.6,92.0
23.2,60.8,88.8
21.2,69.0,89.0
26.3,77.1,78.1
25.5,36.5,79.6
27.4,80.0,66.0
26.6,35.3,80.3
29.5,83.9,62.8
28.4,62.3,69.5
28.7,29.6,65.1
17.2,31.5,77.7
24.8,58.2,86.4
21.0,71.3,81.8
17.3,44.9,82.0
26.9,55.4,79.7
31.2,31.8,65.6
27.6,38.6,79.3
16.4,32.9,77.9
30.0,60.1,73.5
31.0,73.2,64.9
31.6,58.1,70.3
25.8,49.5,91.9
23.5,34.7,83.7
21.1,84.0,83.1
21.2,61.4,89.1
26.1,65.4,83.2
28.2,39.4,76.5
25.0,75.5,74.4
20.7,43.5,89.2
27.5,67.5,72.2
26.6,49.0,88.3
21.6,75.0,83.1
17.0,74.2,76.9
16.9,80.4,74.2
30.2,57.8,73.3
31.2,46.6,66.5
17.1,47.7,82.2
23.3,80.0,81.1
30.2,25.7,66.2
29.2,68.0,68.8
18.5,48.0,83.8
18.7,56.7,84.7
26.2,38.6,79.0
27.1,71.7,76.5
24.9,70.1,85.4
27.7,54.8,79.6
20.4,74.1,81.1
31.1,39.1,71.0
23.3,78.7,81.9
21.7,81.4,84.6
27.9,45.9,76.1
24.7,61.8,85.9
25.9,56.9,88.4
23.7,35.7,86.3
31.8,28.7,56.1
16.1,74.3,69.2
18.8,63.3,82.7
28.1,63.4,73.1
24.3,33.8,87.8
31.6,61.8,63.8
19.0,53.7,89.2
28.2,58.9,79.9
25.0,58.8,82.6
24.9,80.8,80.3
22.0,38.3,95.9
18.1,26.5,76.1
20.5,44.0,93.9
22.9,54.1,95.1
27.8,58.2,82.1
23.8,47.9,94.2
23.9,79.3,81.2
28.5,59.5,77.5
31.8,34.4,66.0
19.4,58.3,89.2
25.1,79.2,74.0
27.7,56.3,77.2
16.9,64.4,80.0
19.6,54.8,87.7
28.0,76.9,71.0
24.8,59.3,85.1
24.9,84.4,69.8
19.7,27.7,85.8
31.7,76.2,56.5
29.4,42.1,70.8
28.7,48.9,78.5
21.6,33.1,87.1
19.6,69.2,79.5
18.2,73.5,78.1
16.1,35.1,71.0
27.7,64.5,77.9
27.0,27.8,78.3
22.1,84.0,84.3
27.7,39.2,76.7
19.0,62.1,85.2
31.4,58.9,66.7
28.6,78.8,62.9
25.6,39.9,81.2
31.5,25.5,61.0
24.2,51.1,91.7
28.6,67.4,71.9
24.5,74.0,81.2
20.7,53.6,96.9
25.7,77.5,71.1
18.7,28.1,77.5
24.8,47.5,94.0
18.3,69.0,75.8
20.7,81.1,78.8
19.6,40.9,86.1
23.8,46.1,90.5
31.3,28.2,57.3
29.5,79.5,62.3
31.0,29.8,59.7
30.2,72.9,59.0
27.6,70.6,77.5
31.0,40.1,64.1
19.0,59.5,83.0
19.5,81.3,78.6
29.1,65.2,75.3
20.9,62.4,88.7
26.1,54.1,81.9
24.2,32.7,87.7
29.9,53.3,69.9
31.0,53.7,74.8
23.3,48.8,95.5
24.9,54.1,92.2
25.7,30.2,80.8
27.1,53.7,87.2
29.2,33.6,70.8
17.5,64.0,78.9
28.4,83.6,59.6
22.3,78.4,87.5
21.2,63.2,87.5
31.2,67.5,63.7
20.1,36.3,87.1
19.0,73.5,79.7
19.4,80.1,82.0
20.9,68.7,91.1
24.1,67.0,89.5
29.9,39.7,72.1
20.2,82.8,78.7
30.8,71.9,63.4
31.2,71.0,57.0
17.4,65.9,78.6
18.8,66.4,80.9
27.6,54.9,77.7
21.3,54.6,99.5
22.8,47.6,99.0
23.4,38.6,85.8
21.8,44.5,96.2
24.1,51.7,90.6
27.7,55.3,75.5
31.9,47.7,72.5
24.8,26.4,79.6
23.5,68.6,88.9
31.4,64.3,64.3
24.6,26.6,80.5
23.5,45.3,95.1
27.6,83.9,69.4
19.1,66.0,84.4
23.4,40.3,91.7
17.2,78.9,67.5
22.0,51.7,96.7
30.5,52.9,70.9
20.5,28.4,80.4
19.3,84.5,71.4
22.2,70.4,90.5
22.9,57.8,89.7
28.9,80.4,62.7
28.2,33.5,72.7
20.6,44.6,90.9
24.2,59.6,90.3
26.1,65.0,75.9
18.7,37.7,83.0
19.2,84.1,76.2
29.2,75.1,62.5
21.7,37.1,93.7
29.6,48.5,79.9
18.2,66.9,79.1
26.6,78.3,70.7
31.9,31.3,57.5
30.8,35.1,64.3
16.4,54.3,77.3
23.8,77.0,82.2
31.7,73.2,56.2
25.5,52.6,90.7
28.6,62.6,69.5
26.6,26.3,78.2
19.3,77.0,82.0
21.8,61.0,93.6
27.6,66.2,78.7
19.0,51.5,91.7
20.0,83.3,74.7
25.8,72.4,81.5
19.3,45.5,85.2
26.3,60.9,84.4
21.4,76.9,84.3
18.8,53.7,87.8
20.1,80.6,82.2
18.7,66.6,79.2
26.0,60.9,82.7
24.4,41.2,86.2
22.6,43.7,94.4
17.9,65.4,75.3
26.1,73.2,72.9
16.7,70.3,70.3
18.3,55.1,88.2
25.5,48.8,84.9
24.5,79.3,75.0
23.2,71.8,81.6
28.3,79.4,66.7
30.5,66.8,65.6
24.1,75.9,78.8
